dataset,split,attack_type,label,score,prediction,correct
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.00038308084660915116,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9896272020997147,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,password,1,0.9990717303361387,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9982272846643773,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.9993468224192262,1,True
ToN-IoT,test,dos,1,0.9981676163735644,1,True
ToN-IoT,test,dos,1,0.9983089212125239,1,True
ToN-IoT,test,password,1,0.9996763737075616,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9735321679830229,1,True
ToN-IoT,test,injection,1,0.9946515402920042,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9968048643340018,1,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,dos,1,0.9999495050287858,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0017528076201912609,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,xss,1,0.9713005980713061,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.00023835324382875505,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9949797414028626,1,True
ToN-IoT,test,injection,1,0.9992712383912892,1,True
ToN-IoT,test,injection,1,0.9995878627511205,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0005659698178130935,0,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,mitm,1,0.9246579137447337,1,True
ToN-IoT,test,injection,1,0.9959096602703909,1,True
ToN-IoT,test,injection,1,0.9991476978949073,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.002763742576793819,0,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,normal,0,0.0002720812553611972,0,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,password,1,0.9981950326951441,1,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9971961961038405,1,True
ToN-IoT,test,scanning,1,0.9943690483307496,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,normal,0,0.0011175889720006224,0,True
ToN-IoT,test,ddos,1,0.7626609774868262,1,True
ToN-IoT,test,normal,0,0.0005962645753905235,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0008960611818350506,0,True
ToN-IoT,test,injection,1,0.9850724305894288,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,xss,1,0.9992403510986824,1,True
ToN-IoT,test,normal,0,0.005261211382186432,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9784536742082447,1,True
ToN-IoT,test,injection,1,0.9997029746022397,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9989207432413514,1,True
ToN-IoT,test,ddos,1,0.9991309703930319,1,True
ToN-IoT,test,scanning,1,0.9990197612578302,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,ddos,1,0.999614787816471,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9985375707939418,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,injection,1,0.9995056842859379,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,scanning,1,0.9990734984682644,1,True
ToN-IoT,test,injection,1,0.9979109224754585,1,True
ToN-IoT,test,normal,0,0.029751288116609143,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,injection,1,0.9997679994054848,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9946281438779152,1,True
ToN-IoT,test,ddos,1,0.9997730875721125,1,True
ToN-IoT,test,injection,1,0.9987871644563919,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,injection,1,0.9990370014762798,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9846622161506899,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,xss,1,0.9988174480556156,1,True
ToN-IoT,test,ddos,1,0.9996930420471165,1,True
ToN-IoT,test,normal,0,0.002986927391208997,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9996930420471165,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.00183737624971111,0,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,normal,0,0.00426803028663493,0,True
ToN-IoT,test,normal,0,0.0002953211925063155,0,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0006652237848023964,0,True
ToN-IoT,test,scanning,1,0.9999498578944169,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.0028150316995521783,0,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9652683701905971,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,password,1,0.9997071695675462,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,dos,1,0.9992523479630372,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.999953805371339,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,ddos,1,0.9993420034372196,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,injection,1,0.9987200129404308,1,True
ToN-IoT,test,injection,1,0.9995546025257352,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,normal,0,0.05427142254063927,0,True
ToN-IoT,test,normal,0,0.0002953211925063155,0,True
ToN-IoT,test,password,1,0.9985727800285575,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9989391778924706,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9968239642001407,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9930071939538364,1,True
ToN-IoT,test,xss,1,0.9973753825895229,1,True
ToN-IoT,test,xss,1,0.9980377085710365,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.009057090741460447,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,injection,1,0.9993326182204313,1,True
ToN-IoT,test,injection,1,0.9995961327003242,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9985398428449778,1,True
ToN-IoT,test,normal,0,0.0003015895753238664,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0014552102600264652,0,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9735321679830229,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0015112784434626035,0,True
ToN-IoT,test,dos,1,0.999953838492444,1,True
ToN-IoT,test,password,1,0.9999496063833114,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9955249507390628,1,True
ToN-IoT,test,injection,1,0.9982126131042087,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9991587101851642,1,True
ToN-IoT,test,ddos,1,0.9986641544258847,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.00036150102887732595,0,True
ToN-IoT,test,normal,0,0.02870913901001971,0,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9988443293723859,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9988392751483721,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0007285753890589248,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,normal,0,0.0008827647556405769,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,normal,0,0.0008827647556405769,0,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,xss,1,0.9950667039176582,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9945754620389413,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,password,1,0.99937309624607,1,True
ToN-IoT,test,injection,1,0.9984460043023408,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0006661299270957099,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,password,1,0.9997809230044795,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,normal,0,0.003194727168008326,0,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,scanning,1,0.9999496063833114,1,True
ToN-IoT,test,ddos,1,0.9996840035728567,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.998996048544688,1,True
ToN-IoT,test,xss,1,0.9995921447380114,1,True
ToN-IoT,test,normal,0,0.002277869476953773,0,True
ToN-IoT,test,injection,1,0.998957839434167,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9999498578944169,1,True
ToN-IoT,test,password,1,0.9995633206377907,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,injection,1,0.9925804195103939,1,True
ToN-IoT,test,injection,1,0.998594527840352,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.999673296884059,1,True
ToN-IoT,test,injection,1,0.9985939866031156,1,True
ToN-IoT,test,normal,0,0.0015112784434626035,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9965447232825355,1,True
ToN-IoT,test,password,1,0.9971403134110678,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0005579725161747951,0,True
ToN-IoT,test,ddos,1,0.9980131266134318,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,dos,1,0.9985157733183405,1,True
ToN-IoT,test,xss,1,0.9986689077202975,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9994085091400444,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.987620994698194,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0007060140094418641,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.9991594949315976,1,True
ToN-IoT,test,normal,0,0.0007285753890589248,0,True
ToN-IoT,test,normal,0,0.00038308084660915116,0,True
ToN-IoT,test,xss,1,0.9993870340142923,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,password,1,0.99966641466075,1,True
ToN-IoT,test,password,1,0.999953805371339,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,injection,1,0.9995815790640094,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,injection,1,0.9990351240670753,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0009747425604950451,0,True
ToN-IoT,test,normal,0,0.0007285753890589248,0,True
ToN-IoT,test,mitm,1,0.9627268253563577,1,True
ToN-IoT,test,injection,1,0.9995982852633535,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9996739983903833,1,True
ToN-IoT,test,backdoor,1,0.9999533850223364,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.002277869476953773,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9999498578944169,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9836744145853207,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,password,1,0.9992663919469279,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9988392751483721,1,True
ToN-IoT,test,ddos,1,0.9995501860624412,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,dos,1,0.9999394756943212,1,True
ToN-IoT,test,password,1,0.9997667232713386,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,dos,1,0.9993230447658084,1,True
ToN-IoT,test,ddos,1,0.9995501860624412,1,True
ToN-IoT,test,normal,0,0.0009973692806328318,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,injection,1,0.9994152112377511,1,True
ToN-IoT,test,normal,0,0.0008896206145756773,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0004257498687913444,0,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0009973692806328318,0,True
ToN-IoT,test,normal,0,0.006364727381921132,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990780862101937,1,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9991466058163262,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,injection,1,0.9959473080909629,1,True
ToN-IoT,test,ddos,1,0.9993891374249688,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9952152885177508,1,True
ToN-IoT,test,dos,1,0.9969807141935819,1,True
ToN-IoT,test,injection,1,0.9992393514869182,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.861455390352687,1,True
ToN-IoT,test,password,1,0.999953838492444,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9989305696867657,1,True
ToN-IoT,test,password,1,0.999953838492444,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9996993660966105,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,xss,1,0.9970580944117424,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,scanning,1,0.9999498578944169,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9987189754616279,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,normal,0,0.0004257498687913444,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,injection,1,0.9991233382432841,1,True
ToN-IoT,test,injection,1,0.9988017013518988,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9984537022011939,1,True
ToN-IoT,test,injection,1,0.9991949912707129,1,True
ToN-IoT,test,ddos,1,0.9968174705434357,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9996483060662035,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,injection,1,0.9995030534431344,1,True
ToN-IoT,test,password,1,0.9990690908234198,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9991309703930319,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.998725847097378,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,injection,1,0.9988027260045935,1,True
ToN-IoT,test,backdoor,1,0.9467401397738737,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.003152758719867469,0,True
ToN-IoT,test,password,1,0.99966641466075,1,True
ToN-IoT,test,password,1,0.9993314891499543,1,True
ToN-IoT,test,mitm,1,0.8194846180063685,1,True
ToN-IoT,test,xss,1,0.9980984986990333,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0010062979949901072,0,True
ToN-IoT,test,injection,1,0.9976854623605428,1,True
ToN-IoT,test,normal,0,0.0007005649624780249,0,True
ToN-IoT,test,scanning,1,0.9999532867531932,1,True
ToN-IoT,test,injection,1,0.9993773779539578,1,True
ToN-IoT,test,injection,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
